repo,workflow_name,run_id,attempt,event,actor,branch,commit_sha,started_at,completed_at,duration_sec,status,conclusion,queue_time_sec,triggered_by,url,logs_url,sla_sec,sla_met,notes
zbreeden/signal-model,pages build and deployment,17706424374,1,dynamic,zbreeden,main,1e303d8,2025-09-14T04:32:56Z,2025-09-14T04:33:32Z,36,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17706424374,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17706424374/logs,600,true,
zbreeden/signal-model,pages build and deployment,17706395082,1,dynamic,github-pages[bot],main,beafa74,2025-09-14T04:29:23Z,2025-09-14T04:30:00Z,37,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17706395082,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17706395082/logs,600,true,
zbreeden/signal-model,pulse-signals,17706393746,1,schedule,zbreeden,main,6feae61,2025-09-14T04:29:09Z,2025-09-14T04:29:23Z,14,completed,success,,cron,https://github.com/zbreeden/signal-model/actions/runs/17706393746,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17706393746/logs,600,true,
zbreeden/signal-model,pages build and deployment,17705304786,1,dynamic,zbreeden,main,6feae61,2025-09-14T02:37:59Z,2025-09-14T02:38:42Z,43,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17705304786,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17705304786/logs,600,true,
zbreeden/signal-model,pages build and deployment,17703536791,1,dynamic,github-pages[bot],main,dd26454,2025-09-13T23:42:07Z,2025-09-13T23:42:51Z,44,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17703536791,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17703536791/logs,600,true,
zbreeden/signal-model,pulse-signals,17703534902,1,workflow_dispatch,zbreeden,main,0e816eb,2025-09-13T23:41:49Z,2025-09-13T23:42:08Z,19,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17703534902,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17703534902/logs,600,true,
zbreeden/signal-model,pages build and deployment,17691839661,1,dynamic,github-pages[bot],main,0e816eb,2025-09-13T04:37:08Z,2025-09-13T04:37:49Z,41,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17691839661,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17691839661/logs,600,true,
zbreeden/signal-model,pulse-signals,17691837518,1,schedule,zbreeden,main,d90ea2e,2025-09-13T04:36:48Z,2025-09-13T04:37:10Z,22,completed,success,,cron,https://github.com/zbreeden/signal-model/actions/runs/17691837518,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17691837518/logs,600,true,
zbreeden/signal-model,pages build and deployment,17664725523,1,dynamic,github-pages[bot],main,d90ea2e,2025-09-12T04:38:51Z,2025-09-12T04:39:34Z,43,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17664725523,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17664725523/logs,600,true,
zbreeden/signal-model,pulse-signals,17664722381,1,schedule,zbreeden,main,cb0620f,2025-09-12T04:38:33Z,2025-09-12T04:38:54Z,21,completed,success,,cron,https://github.com/zbreeden/signal-model/actions/runs/17664722381,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17664722381/logs,600,true,
zbreeden/signal-model,pages build and deployment,17654633925,1,dynamic,github-pages[bot],main,cb0620f,2025-09-11T19:04:50Z,2025-09-11T19:05:37Z,47,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17654633925,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17654633925/logs,600,true,
zbreeden/signal-model,pulse-signals,17654627622,1,workflow_dispatch,zbreeden,main,97c1680,2025-09-11T19:04:37Z,2025-09-11T19:04:51Z,14,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17654627622,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17654627622/logs,600,true,
zbreeden/signal-model,pages build and deployment,17651804167,1,dynamic,zbreeden,main,97c1680,2025-09-11T17:04:45Z,2025-09-11T17:05:30Z,45,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17651804167,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17651804167/logs,600,true,
zbreeden/signal-model,pages build and deployment,17637581015,1,dynamic,github-pages[bot],main,7e1ff25,2025-09-11T07:38:52Z,2025-09-11T07:39:32Z,40,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17637581015,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17637581015/logs,600,true,
zbreeden/signal-model,pulse-signals,17637576736,1,workflow_dispatch,zbreeden,main,7e1ff25,2025-09-11T07:38:40Z,2025-09-11T07:38:54Z,14,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17637576736,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17637576736/logs,600,true,
zbreeden/signal-model,pages build and deployment,17637572317,1,dynamic,zbreeden,main,7e1ff25,2025-09-11T07:38:26Z,2025-09-11T07:38:55Z,29,completed,cancelled,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17637572317,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17637572317/logs,600,true,
zbreeden/signal-model,pages build and deployment,17637345606,1,dynamic,github-pages[bot],main,276154c,2025-09-11T07:28:11Z,2025-09-11T07:29:00Z,49,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17637345606,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17637345606/logs,600,true,
zbreeden/signal-model,pulse-signals,17637338906,1,workflow_dispatch,zbreeden,main,d48a036,2025-09-11T07:27:55Z,2025-09-11T07:28:12Z,17,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17637338906,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17637338906/logs,600,true,
zbreeden/signal-model,pages build and deployment,17637263565,1,dynamic,zbreeden,main,d48a036,2025-09-11T07:24:25Z,2025-09-11T07:25:07Z,42,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17637263565,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17637263565/logs,600,true,
zbreeden/signal-model,pages build and deployment,17637065404,1,dynamic,zbreeden,main,9fe0268,2025-09-11T07:16:06Z,2025-09-11T07:16:49Z,43,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17637065404,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17637065404/logs,600,true,
zbreeden/signal-model,pages build and deployment,17636968993,1,dynamic,github-pages[bot],main,7421c4e,2025-09-11T07:11:59Z,2025-09-11T07:12:39Z,40,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17636968993,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636968993/logs,600,true,
zbreeden/signal-model,pulse-signals,17636959599,1,workflow_dispatch,zbreeden,main,b3bb3c2,2025-09-11T07:11:38Z,2025-09-11T07:12:01Z,23,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17636959599,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636959599/logs,600,true,
zbreeden/signal-model,pages build and deployment,17636919135,1,dynamic,zbreeden,main,b3bb3c2,2025-09-11T07:09:57Z,2025-09-11T07:10:43Z,46,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17636919135,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636919135/logs,600,true,
zbreeden/signal-model,pages build and deployment,17636608194,1,dynamic,github-pages[bot],main,c9bd28d,2025-09-11T06:55:44Z,2025-09-11T06:56:33Z,49,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17636608194,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636608194/logs,600,true,
zbreeden/signal-model,pulse-signals,17636600722,1,workflow_dispatch,zbreeden,main,7361585,2025-09-11T06:55:23Z,2025-09-11T06:55:46Z,23,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17636600722,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636600722/logs,600,true,
zbreeden/signal-model,pages build and deployment,17636391070,1,dynamic,github-pages[bot],main,7361585,2025-09-11T06:45:08Z,2025-09-11T06:45:53Z,45,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17636391070,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636391070/logs,600,true,
zbreeden/signal-model,pulse-signals,17636387152,1,workflow_dispatch,zbreeden,main,87290ac,2025-09-11T06:44:54Z,2025-09-11T06:45:09Z,15,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17636387152,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636387152/logs,600,true,
zbreeden/signal-model,pages build and deployment,17636384250,1,dynamic,zbreeden,main,87290ac,2025-09-11T06:44:43Z,2025-09-11T06:45:13Z,30,completed,cancelled,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17636384250,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636384250/logs,600,true,
zbreeden/signal-model,pages build and deployment,17636357696,1,dynamic,zbreeden,main,f6857be,2025-09-11T06:43:22Z,2025-09-11T06:44:06Z,44,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17636357696,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636357696/logs,600,true,
zbreeden/signal-model,pulse-signals,17636304415,1,workflow_dispatch,zbreeden,main,283fd23,2025-09-11T06:40:43Z,2025-09-11T06:41:00Z,17,completed,failure,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17636304415,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636304415/logs,600,true,
zbreeden/signal-model,pages build and deployment,17636300356,1,dynamic,zbreeden,main,283fd23,2025-09-11T06:40:33Z,2025-09-11T06:41:21Z,48,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17636300356,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636300356/logs,600,true,
zbreeden/signal-model,pulse-signals,17636244126,1,workflow_dispatch,zbreeden,main,a550ede,2025-09-11T06:37:47Z,2025-09-11T06:38:04Z,17,completed,failure,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17636244126,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636244126/logs,600,true,
zbreeden/signal-model,pages build and deployment,17636233895,1,dynamic,zbreeden,main,a550ede,2025-09-11T06:37:11Z,2025-09-11T06:37:55Z,44,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17636233895,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17636233895/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635938685,1,dynamic,github-pages[bot],main,6c60683,2025-09-11T06:22:47Z,2025-09-11T06:23:30Z,43,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635938685,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635938685/logs,600,true,
zbreeden/signal-model,pulse-signals,17635931705,1,workflow_dispatch,zbreeden,main,181840f,2025-09-11T06:22:30Z,2025-09-11T06:22:50Z,20,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17635931705,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635931705/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635924154,1,dynamic,zbreeden,main,181840f,2025-09-11T06:22:07Z,2025-09-11T06:22:51Z,44,completed,cancelled,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635924154,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635924154/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635905898,1,dynamic,zbreeden,main,201c47b,2025-09-11T06:21:16Z,2025-09-11T06:22:06Z,50,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635905898,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635905898/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635615621,1,dynamic,github-pages[bot],main,df05f1f,2025-09-11T06:07:26Z,2025-09-11T06:08:06Z,40,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635615621,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635615621/logs,600,true,
zbreeden/signal-model,pulse-signals,17635611945,1,workflow_dispatch,zbreeden,main,b81cf02,2025-09-11T06:07:13Z,2025-09-11T06:07:27Z,14,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17635611945,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635611945/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635591066,1,dynamic,zbreeden,main,b81cf02,2025-09-11T06:06:13Z,2025-09-11T06:06:53Z,40,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635591066,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635591066/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635493843,1,dynamic,github-pages[bot],main,159485d,2025-09-11T06:01:20Z,2025-09-11T06:01:59Z,39,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635493843,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635493843/logs,600,true,
zbreeden/signal-model,pulse-signals,17635488673,1,workflow_dispatch,zbreeden,main,f920d82,2025-09-11T06:01:06Z,2025-09-11T06:01:21Z,15,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17635488673,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635488673/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635481656,1,dynamic,zbreeden,main,f920d82,2025-09-11T06:00:49Z,2025-09-11T06:01:22Z,33,completed,cancelled,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635481656,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635481656/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635431256,1,dynamic,github-pages[bot],main,44899c8,2025-09-11T05:57:29Z,2025-09-11T05:58:14Z,45,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635431256,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635431256/logs,600,true,
zbreeden/signal-model,pulse-signals,17635427381,1,workflow_dispatch,zbreeden,main,8669d56,2025-09-11T05:57:12Z,2025-09-11T05:57:30Z,18,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17635427381,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635427381/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635423826,1,dynamic,zbreeden,main,8669d56,2025-09-11T05:56:57Z,2025-09-11T05:57:33Z,36,completed,cancelled,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635423826,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635423826/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635414862,1,dynamic,zbreeden,main,db24aae,2025-09-11T05:56:17Z,2025-09-11T05:56:58Z,41,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635414862,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635414862/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635369161,1,dynamic,github-pages[bot],main,f5a04be,2025-09-11T05:53:16Z,2025-09-11T05:53:59Z,43,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635369161,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635369161/logs,600,true,
zbreeden/signal-model,pulse-signals,17635365260,1,workflow_dispatch,zbreeden,main,8297e12,2025-09-11T05:53:01Z,2025-09-11T05:53:19Z,18,completed,success,,workflow_dispatch,https://github.com/zbreeden/signal-model/actions/runs/17635365260,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635365260/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635355272,1,dynamic,zbreeden,main,8297e12,2025-09-11T05:52:20Z,2025-09-11T05:53:05Z,45,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635355272,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635355272/logs,600,true,
zbreeden/signal-model,pages build and deployment,17635266701,1,dynamic,github-pages[bot],main,ed6f6eb,2025-09-11T05:46:36Z,2025-09-11T05:47:14Z,38,completed,success,,dynamic,https://github.com/zbreeden/signal-model/actions/runs/17635266701,https://api.github.com/repos/zbreeden/signal-model/actions/runs/17635266701/logs,600,true,
